a,TSNE_1,TSNE_2,X,
8954,X45.182,3.899418456,-3.379510018,Macrophage(Embryonic-Mesenchyme)
8955,X15.168,4.188329725,-3.059469398,Macrophage_Lyz2high(Fetal_Intestine)
8956,X3.182,3.846955499,-3.40836422,Macrophage(Embryonic-Mesenchyme)
8957,X19.182,4.01080139,-3.244837254,Macrophage(Embryonic-Mesenchyme)
8958,X48.168,4.914868933,-2.217287507,Macrophage_Lyz2high(Fetal_Intestine)
8959,X24.168,5.019439404,-2.104086633,Macrophage_Lyz2high(Fetal_Intestine)
8960,X4.182,3.640987457,-3.669095304,Macrophage(Embryonic-Mesenchyme)
8961,X10.182,3.544423971,-3.801131873,Macrophage(Embryonic-Mesenchyme)
8962,X22.182,3.497690516,-3.903642953,Macrophage(Embryonic-Mesenchyme)
8963,X34.182,3.516458609,-3.833607395,Macrophage(Embryonic-Mesenchyme)
8964,X46.182,3.673559657,-3.627629813,Macrophage(Embryonic-Mesenchyme)
8965,X26.168,4.846351869,-2.31994002,Macrophage_Lyz2high(Fetal_Intestine)
8966,X30.168,4.82012942,-2.375624958,Macrophage_Lyz2high(Fetal_Intestine)
8967,X7.182,4.772042114,-2.443196521,Macrophage(Embryonic-Mesenchyme)
8968,X28.168,4.614015121,-2.699548587,Macrophage_Lyz2high(Fetal_Intestine)
8969,X31.168,5.284751032,-1.793948154,Macrophage_Lyz2high(Fetal_Intestine)
8970,X34.168,2.865776504,-4.561096988,Macrophage_Lyz2high(Fetal_Intestine)
8971,X18.182,3.163965187,-4.264007522,Macrophage(Embryonic-Mesenchyme)
8972,X26.182,3.250189955,-4.199474491,Macrophage(Embryonic-Mesenchyme)
8973,X42.182,3.04709075,-4.407878305,Macrophage(Embryonic-Mesenchyme)
8974,X37.168,4.837784958,-2.379890861,Macrophage_Lyz2high(Fetal_Intestine)
8975,X38.168,5.813469334,-2.31789042,Macrophage_Lyz2high(Fetal_Intestine)
8976,X5.173,-2.042667713,4.850101105,Radialglia_Fabp7high(Fetal_Brain)
8977,X39.168,-2.328405722,5.029979201,Macrophage_Lyz2high(Fetal_Intestine)
8978,X12.178,-2.172108538,4.946601223,Radialglia_Vimhigh(Fetal_Brain)
8979,X15.178,-2.696224454,5.15975908,Radialglia_Vimhigh(Fetal_Brain)
8980,X19.178,-2.081138091,4.911780238,Radialglia_Vimhigh(Fetal_Brain)
8981,X29.178,-2.774229151,5.132258879,Radialglia_Vimhigh(Fetal_Brain)
8982,X40.168,4.924063867,-2.25030121,Macrophage_Lyz2high(Fetal_Intestine)
8983,X47.168,4.659857151,-2.645325046,Macrophage_Lyz2high(Fetal_Intestine)
8984,X19.169,-0.272760527,1.567378573,Epithelialcell_Lgals2high(Fetal_Intestine)
8985,X34.169,-0.310333319,1.786868672,Epithelialcell_Lgals2high(Fetal_Intestine)
8986,X2.169,-0.328131537,1.700818804,Epithelialcell_Lgals2high(Fetal_Intestine)
8987,X24.169,-0.237401589,1.86418003,Epithelialcell_Lgals2high(Fetal_Intestine)
8988,X31.169,-0.272067543,1.655670732,Epithelialcell_Lgals2high(Fetal_Intestine)
8989,X26.169,-0.219632135,1.655268388,Epithelialcell_Lgals2high(Fetal_Intestine)
8990,X8.169,-0.19393575,1.54762166,Epithelialcell_Lgals2high(Fetal_Intestine)
8991,X4.169,-0.187767712,1.568182669,Epithelialcell_Lgals2high(Fetal_Intestine)
8992,X17.169,-0.212664216,1.591867153,Epithelialcell_Lgals2high(Fetal_Intestine)
8993,X35.169,-0.206769983,1.606406456,Epithelialcell_Lgals2high(Fetal_Intestine)
8994,X5.169,-0.223969747,1.766580816,Epithelialcell_Lgals2high(Fetal_Intestine)
8995,X37.169,-0.197142388,1.571624445,Epithelialcell_Lgals2high(Fetal_Intestine)
8996,X16.169,-0.238567598,2.179732061,Epithelialcell_Lgals2high(Fetal_Intestine)
8997,X7.169,-0.271035975,1.845727734,Epithelialcell_Lgals2high(Fetal_Intestine)
8998,X10.169,-0.271095009,1.751160963,Epithelialcell_Lgals2high(Fetal_Intestine)
8999,X22.169,-0.17473032,2.240040284,Epithelialcell_Lgals2high(Fetal_Intestine)
9000,X18.169,-0.264171579,1.857649587,Epithelialcell_Lgals2high(Fetal_Intestine)
9001,X20.169,0.893209179,6.253033422,Epithelialcell_Lgals2high(Fetal_Intestine)
9002,X2.170,0.87255821,6.167937668,Enterocyteprogenitor(Fetal_Intestine)
9003,X21.169,-0.201937494,1.980394985,Epithelialcell_Lgals2high(Fetal_Intestine)
9004,X28.169,-0.235359525,1.766303367,Epithelialcell_Lgals2high(Fetal_Intestine)
9005,X33.169,-0.347223285,1.848397765,Epithelialcell_Lgals2high(Fetal_Intestine)
9006,X29.169,-0.309319489,1.898785312,Epithelialcell_Lgals2high(Fetal_Intestine)
9007,X39.169,-0.317350389,1.885522945,Epithelialcell_Lgals2high(Fetal_Intestine)
9008,X43.169,-0.247979316,1.909810516,Epithelialcell_Lgals2high(Fetal_Intestine)
9009,X48.169,-0.270605979,2.090951699,Epithelialcell_Lgals2high(Fetal_Intestine)
9010,X49.169,-0.567061935,1.785540391,Epithelialcell_Lgals2high(Fetal_Intestine)
9011,X3.170,0.035420646,3.913638403,Enterocyteprogenitor(Fetal_Intestine)
9012,X48.185,0.278295536,4.167047485,Muscle(Embryonic-Mesenchyme)
9013,X5.170,0.513614329,4.848816764,Enterocyteprogenitor(Fetal_Intestine)
9014,X24.170,0.456472818,4.935891326,Enterocyteprogenitor(Fetal_Intestine)
9015,X7.170,0.865267286,5.874228233,Enterocyteprogenitor(Fetal_Intestine)
9016,X9.171,0.679925997,4.64683294,Stromalcell_Stmn2high(Fetal_Intestine)
9017,X14.170,0.465936337,4.35136765,Enterocyteprogenitor(Fetal_Intestine)
9018,X17.170,0.396612183,3.620072208,Enterocyteprogenitor(Fetal_Intestine)
9019,X18.170,0.742153973,5.168192402,Enterocyteprogenitor(Fetal_Intestine)
9020,X20.170,0.40926145,4.517148804,Enterocyteprogenitor(Fetal_Intestine)
9021,X23.170,0.848052679,5.873000705,Enterocyteprogenitor(Fetal_Intestine)
9022,X27.170,0.603139918,5.298839177,Enterocyteprogenitor(Fetal_Intestine)
9023,X3.171,0.684120491,5.453962291,Stromalcell_Stmn2high(Fetal_Intestine)
9024,X32.170,0.886281082,6.056085122,Enterocyteprogenitor(Fetal_Intestine)
9025,X33.170,0.804909015,4.789458522,Enterocyteprogenitor(Fetal_Intestine)
9026,X38.170,0.945194435,4.392601477,Enterocyteprogenitor(Fetal_Intestine)
9027,X39.170,1.099606787,4.707286397,Enterocyteprogenitor(Fetal_Intestine)
9028,X41.170,0.866702027,4.406763184,Enterocyteprogenitor(Fetal_Intestine)
9029,X11.171,1.581333298,4.404512363,Stromalcell_Stmn2high(Fetal_Intestine)
9030,X36.171,1.10735092,4.603543428,Stromalcell_Stmn2high(Fetal_Intestine)
9031,X45.170,0.420489614,3.935545003,Enterocyteprogenitor(Fetal_Intestine)
9032,X2.171,0.713377457,4.137103926,Stromalcell_Stmn2high(Fetal_Intestine)
9033,X47.170,0.416068548,4.844206083,Enterocyteprogenitor(Fetal_Intestine)
9034,X14.185,0.099447743,3.56452801,Muscle(Embryonic-Mesenchyme)
9035,X14.171,1.882783965,4.515702199,Stromalcell_Stmn2high(Fetal_Intestine)
9036,X4.171,0.941678675,4.143042318,Stromalcell_Stmn2high(Fetal_Intestine)
9037,X39.184,1.421406971,4.494415587,Stromalcell_Cxcl12high(Embryonic-Mesenchyme)
9038,X33.184,1.870852831,4.632790648,Stromalcell_Cxcl12high(Embryonic-Mesenchyme)
9039,X3.184,1.71181556,4.380936929,Stromalcell_Cxcl12high(Embryonic-Mesenchyme)
9040,X6.184,1.690459729,4.314492957,Stromalcell_Cxcl12high(Embryonic-Mesenchyme)
9041,X10.184,1.748730068,4.373356467,Stromalcell_Cxcl12high(Embryonic-Mesenchyme)
9042,X12.171,1.74594703,4.413453705,Stromalcell_Stmn2high(Fetal_Intestine)
9043,X3.183,1.604372577,4.381599976,StromalCell_Cxcl14high(Embryonic-Mesenchyme)
9044,X18.171,1.991045119,4.689589284,Stromalcell_Stmn2high(Fetal_Intestine)
9045,X35.171,1.947372785,4.771791122,Stromalcell_Stmn2high(Fetal_Intestine)
9046,X16.184,2.013056226,4.70042761,Stromalcell_Cxcl12high(Embryonic-Mesenchyme)
9047,X20.171,0.852790127,4.936608636,Stromalcell_Stmn2high(Fetal_Intestine)
9048,X19.184,1.889127743,4.613856211,Stromalcell_Cxcl12high(Embryonic-Mesenchyme)
9049,X25.171,1.089739443,4.393353448,Stromalcell_Stmn2high(Fetal_Intestine)
9050,X4.183,1.553690667,4.426266564,StromalCell_Cxcl14high(Embryonic-Mesenchyme)
9051,X31.171,0.866449495,4.883546861,Stromalcell_Stmn2high(Fetal_Intestine)
9052,X14.183,1.349657718,4.466170956,StromalCell_Cxcl14high(Embryonic-Mesenchyme)
9053,X48.183,1.288289145,4.447628715,StromalCell_Cxcl14high(Embryonic-Mesenchyme)
9054,X39.171,1.220760214,4.406684448,Stromalcell_Stmn2high(Fetal_Intestine)
9055,X46.171,1.655964347,4.565714865,Stromalcell_Stmn2high(Fetal_Intestine)
9056,X18.183,1.67431816,4.608194944,StromalCell_Cxcl14high(Embryonic-Mesenchyme)
9057,X16.182,3.499561226,-3.802149553,Macrophage(Embryonic-Mesenchyme)
9058,X43.182,3.384222036,-3.983813517,Macrophage(Embryonic-Mesenchyme)
9059,X33.172,-2.921405072,3.659407901,Pyramidalneuroncell(Fetal_Brain)
9060,X0.173,-2.96934899,3.59281822,Pyramidalneuroncell(Fetal_Brain)
9061,X35.172,-2.841731191,3.690680098,Pyramidalneuroncell(Fetal_Brain)
9062,X7.174,-3.041452547,3.631297654,Granuleneurons(Fetal_Brain)
9063,X49.175,-2.826562059,3.707386728,Postmitoticneurons_Lhx9high(Fetal_Brain)
9064,X8.177,-2.980701756,3.753332249,Schwanncell(Fetal_Brain)
9065,X14.172,-2.689100015,4.374438152,Pyramidalneuroncell(Fetal_Brain)
9066,X1.172,-2.767744451,4.125121988,Pyramidalneuroncell(Fetal_Brain)
9067,X9.175,-2.80037948,4.124413874,Postmitoticneurons_Lhx9high(Fetal_Brain)
9068,X23.175,-2.788448162,4.367234957,Postmitoticneurons_Lhx9high(Fetal_Brain)
9069,X24.175,-2.734701827,3.937239963,Postmitoticneurons_Lhx9high(Fetal_Brain)
9070,X18.177,-2.827418018,3.978182531,Schwanncell(Fetal_Brain)
9071,X17.172,-2.94464343,3.968690215,Pyramidalneuroncell(Fetal_Brain)
9072,X2.172,-3.096615145,3.990351439,Pyramidalneuroncell(Fetal_Brain)
9073,X32.172,-2.949082629,3.850370648,Pyramidalneuroncell(Fetal_Brain)
9074,X37.172,-3.197554353,3.992554137,Pyramidalneuroncell(Fetal_Brain)
9075,X49.174,-3.152747139,4.128387242,Granuleneurons(Fetal_Brain)
9076,X31.175,-2.992500682,4.063322249,Postmitoticneurons_Lhx9high(Fetal_Brain)
9077,X2.175,-3.103230679,4.606983235,Postmitoticneurons_Lhx9high(Fetal_Brain)
9078,X3.172,-3.012483644,4.399900072,Pyramidalneuroncell(Fetal_Brain)
9079,X48.175,-3.049700233,4.497075206,Postmitoticneurons_Lhx9high(Fetal_Brain)
9080,X14.177,-2.911967256,4.2383339,Schwanncell(Fetal_Brain)
9081,X11.178,-3.094353542,4.485320164,Radialglia_Vimhigh(Fetal_Brain)
9082,X29.172,-2.627204106,3.835544626,Pyramidalneuroncell(Fetal_Brain)
9083,X46.172,-2.913481305,3.899033291,Pyramidalneuroncell(Fetal_Brain)
9084,X17.175,-2.764256235,3.793809834,Postmitoticneurons_Lhx9high(Fetal_Brain)
9085,X25.177,-2.568713509,3.803046261,Schwanncell(Fetal_Brain)
9086,X11.175,-2.612601202,3.849095593,Postmitoticneurons_Lhx9high(Fetal_Brain)
9087,X19.175,-2.616344647,3.798544014,Postmitoticneurons_Lhx9high(Fetal_Brain)
9088,X24.177,-2.556850848,3.86905091,Schwanncell(Fetal_Brain)
9089,X34.172,-3.289813428,4.126363978,Pyramidalneuroncell(Fetal_Brain)
9090,X6.172,-3.328901371,4.183381861,Pyramidalneuroncell(Fetal_Brain)
9091,X48.172,-3.163188352,3.979082889,Pyramidalneuroncell(Fetal_Brain)
9092,X13.174,-3.144071936,4.148514481,Granuleneurons(Fetal_Brain)
9093,X28.175,-3.223368674,4.294116821,Postmitoticneurons_Lhx9high(Fetal_Brain)
9094,X40.177,-3.262059032,4.303479292,Schwanncell(Fetal_Brain)
9095,X13.172,-2.954920222,4.150781451,Pyramidalneuroncell(Fetal_Brain)
9096,X7.172,-3.012707197,4.16170998,Pyramidalneuroncell(Fetal_Brain)
9097,X24.172,-3.032642864,4.320167074,Pyramidalneuroncell(Fetal_Brain)
9098,X31.172,-2.980979239,4.105671172,Pyramidalneuroncell(Fetal_Brain)
9099,X23.177,-2.951570482,4.001208078,Schwanncell(Fetal_Brain)
9100,X10.172,-2.831355189,3.756451879,Pyramidalneuroncell(Fetal_Brain)
9101,X8.172,-2.817622349,3.728649475,Pyramidalneuroncell(Fetal_Brain)
9102,X38.172,-3.061461384,3.666783113,Pyramidalneuroncell(Fetal_Brain)
9103,X1.175,-2.857617388,3.723872696,Postmitoticneurons_Lhx9high(Fetal_Brain)
9104,X9.172,-2.875455282,3.671045731,Pyramidalneuroncell(Fetal_Brain)
9105,X27.175,-3.01249595,3.681309945,Postmitoticneurons_Lhx9high(Fetal_Brain)
9106,X44.172,-2.746880053,3.762248544,Pyramidalneuroncell(Fetal_Brain)
9107,X11.172,-2.691353167,3.816813725,Pyramidalneuroncell(Fetal_Brain)
9108,X49.172,-2.966961955,3.773632402,Pyramidalneuroncell(Fetal_Brain)
9109,X16.175,-3.039944289,4.044090722,Postmitoticneurons_Lhx9high(Fetal_Brain)
9110,X28.176,-2.843072877,5.111262731,Neuron_tuba1chigh(Fetal_Brain)
9111,X12.172,-2.790045874,5.114108455,Pyramidalneuroncell(Fetal_Brain)
9112,X47.176,-2.923066171,5.062711527,Neuron_tuba1chigh(Fetal_Brain)
9113,X23.178,-2.721826219,5.022256483,Radialglia_Vimhigh(Fetal_Brain)
9114,X27.178,-2.779275164,5.11937516,Radialglia_Vimhigh(Fetal_Brain)
9115,X20.172,-2.703700258,3.912269377,Pyramidalneuroncell(Fetal_Brain)
9116,X23.172,-3.030783596,4.307574355,Pyramidalneuroncell(Fetal_Brain)
9117,X10.177,-2.984440659,3.993175164,Schwanncell(Fetal_Brain)
9118,X29.174,-2.745943113,4.225007198,Granuleneurons(Fetal_Brain)
9119,X31.174,-3.080839345,4.334839041,Granuleneurons(Fetal_Brain)
9120,X8.178,-2.739028088,4.490651142,Radialglia_Vimhigh(Fetal_Brain)
9121,X15.172,-2.921155849,3.962015177,Pyramidalneuroncell(Fetal_Brain)
9122,X22.178,-2.921519798,3.918748988,Radialglia_Vimhigh(Fetal_Brain)
9123,X16.172,-2.619013194,4.157018758,Pyramidalneuroncell(Fetal_Brain)
9124,X29.173,-2.911435378,4.768180022,Radialglia_Fabp7high(Fetal_Brain)
9125,X18.172,-2.864104944,4.70946202,Pyramidalneuroncell(Fetal_Brain)
9126,X21.176,-2.873657358,4.842679465,Neuron_tuba1chigh(Fetal_Brain)
9127,X1.178,-2.937754273,4.734129433,Radialglia_Vimhigh(Fetal_Brain)
9128,X19.172,-3.036315357,3.644911792,Pyramidalneuroncell(Fetal_Brain)
9129,X28.174,-3.078548989,3.526989592,Granuleneurons(Fetal_Brain)
9130,X7.175,-3.060664005,3.738697865,Postmitoticneurons_Lhx9high(Fetal_Brain)
9131,X48.177,-3.151816078,3.669001281,Schwanncell(Fetal_Brain)
9132,X21.172,-3.088302286,3.917786029,Pyramidalneuroncell(Fetal_Brain)
9133,X0.175,-3.063234949,3.790067435,Granuleneurons(Fetal_Brain)
9134,X8.174,-3.06179937,3.856358505,Granuleneurons(Fetal_Brain)
9135,X36.174,-3.086430135,4.080699254,Granuleneurons(Fetal_Brain)
9136,X13.177,-2.973769235,3.941312926,Schwanncell(Fetal_Brain)
9137,X22.172,-2.78412022,3.764347076,Pyramidalneuroncell(Fetal_Brain)
9138,X40.172,-2.748163058,3.832439826,Pyramidalneuroncell(Fetal_Brain)
9139,X16.174,-3.003923604,4.453836673,Granuleneurons(Fetal_Brain)
9140,X7.176,-3.060150634,4.617291655,Neuron_tuba1chigh(Fetal_Brain)
9141,X26.174,-3.299034508,4.222821946,Granuleneurons(Fetal_Brain)
9142,X25.172,-3.113185061,3.933758075,Pyramidalneuroncell(Fetal_Brain)
9143,X39.172,-3.144757174,3.927473188,Pyramidalneuroncell(Fetal_Brain)
9144,X26.172,-2.968729275,4.090066079,Pyramidalneuroncell(Fetal_Brain)
9145,X1.177,-2.933354278,4.138213733,Schwanncell(Fetal_Brain)
9146,X27.172,-2.916417496,3.763097413,Pyramidalneuroncell(Fetal_Brain)
9147,X28.172,-3.021476475,3.806327595,Pyramidalneuroncell(Fetal_Brain)
9148,X1.174,-2.609347247,3.845702367,Granuleneurons(Fetal_Brain)
9149,X30.172,-2.913232343,3.812411192,Pyramidalneuroncell(Fetal_Brain)
9150,X26.177,-3.29958943,4.277908802,Schwanncell(Fetal_Brain)
9151,X14.174,-2.785769163,3.745110935,Granuleneurons(Fetal_Brain)
9152,X36.172,-3.08509276,4.34580357,Pyramidalneuroncell(Fetal_Brain)
9153,X38.178,-3.078952678,4.674796785,Radialglia_Vimhigh(Fetal_Brain)
9154,X11.177,-3.201227423,4.039434543,Schwanncell(Fetal_Brain)
9155,X41.177,-3.150346778,3.853607744,Schwanncell(Fetal_Brain)
9156,X41.172,-2.890044705,3.711247711,Pyramidalneuroncell(Fetal_Brain)
9157,X47.175,-3.014648251,3.639782165,Postmitoticneurons_Lhx9high(Fetal_Brain)
9158,X42.172,-2.909366046,3.892262022,Pyramidalneuroncell(Fetal_Brain)
9159,X43.172,-2.705014712,3.816215687,Pyramidalneuroncell(Fetal_Brain)
9160,X45.172,-3.195669748,4.485138838,Pyramidalneuroncell(Fetal_Brain)
9161,X15.175,-3.229524294,4.269154232,Postmitoticneurons_Lhx9high(Fetal_Brain)
9162,X21.177,-3.187775091,4.551188952,Schwanncell(Fetal_Brain)
9163,X38.177,-3.057758859,4.786125039,Schwanncell(Fetal_Brain)
9164,X46.177,-3.285341749,4.335383956,Schwanncell(Fetal_Brain)
9165,X13.175,-2.735475968,5.171050349,Postmitoticneurons_Lhx9high(Fetal_Brain)
9166,X47.172,-2.936106124,5.046857869,Pyramidalneuroncell(Fetal_Brain)
9167,X18.175,-2.891763635,5.094992551,Postmitoticneurons_Lhx9high(Fetal_Brain)
9168,X0.177,-2.881703087,4.997670744,Neuron_tuba1chigh(Fetal_Brain)
9169,X2.176,-2.930409629,5.028079697,Neuron_tuba1chigh(Fetal_Brain)
9170,X26.178,-3.038986004,4.830304053,Radialglia_Vimhigh(Fetal_Brain)
9171,X29.175,-2.973391365,3.765961109,Postmitoticneurons_Lhx9high(Fetal_Brain)
9172,X18.173,-2.436475342,5.039907846,Radialglia_Fabp7high(Fetal_Brain)
9173,X0.174,-2.689185976,4.923995858,Radialglia_Fabp7high(Fetal_Brain)
9174,X28.173,-2.831891153,4.846116012,Radialglia_Fabp7high(Fetal_Brain)
9175,X45.176,-2.911877603,4.887349575,Neuron_tuba1chigh(Fetal_Brain)
9176,X12.176,-2.929400141,5.000166757,Neuron_tuba1chigh(Fetal_Brain)
9177,X1.173,-2.810136258,5.12007903,Radialglia_Fabp7high(Fetal_Brain)
9178,X16.176,-2.928656866,5.07527222,Neuron_tuba1chigh(Fetal_Brain)
9179,X29.176,-2.942746725,5.038772985,Neuron_tuba1chigh(Fetal_Brain)
9180,X49.176,-2.804636273,5.117433147,Neuron_tuba1chigh(Fetal_Brain)
9181,X24.173,-2.202410395,4.984128642,Radialglia_Fabp7high(Fetal_Brain)
9182,X2.173,-2.164296873,5.012744907,Radialglia_Fabp7high(Fetal_Brain)
9183,X18.176,-2.075125447,4.881625989,Neuron_tuba1chigh(Fetal_Brain)
9184,X33.176,-2.224517591,5.029700715,Neuron_tuba1chigh(Fetal_Brain)
9185,X9.178,-2.209596617,5.012565915,Radialglia_Vimhigh(Fetal_Brain)
9186,X10.178,-2.240124397,5.015314206,Radialglia_Vimhigh(Fetal_Brain)
9187,X3.173,-3.231665244,4.275500132,Radialglia_Fabp7high(Fetal_Brain)
9188,X45.177,-3.10382603,4.218178896,Schwanncell(Fetal_Brain)
9189,X4.173,-2.526660589,5.072524442,Radialglia_Fabp7high(Fetal_Brain)
9190,X38.173,-2.621763773,5.109570288,Radialglia_Fabp7high(Fetal_Brain)
9191,X19.176,-2.556768293,5.101693124,Neuron_tuba1chigh(Fetal_Brain)
9192,X32.176,-2.780242239,5.104950766,Neuron_tuba1chigh(Fetal_Brain)
9193,X39.178,-2.492448763,5.036561197,Radialglia_Vimhigh(Fetal_Brain)
9194,X48.173,-2.081544098,4.904804809,Radialglia_Fabp7high(Fetal_Brain)
9195,X47.178,-2.016618342,4.822235123,Radialglia_Vimhigh(Fetal_Brain)
9196,X6.173,-2.769256479,5.209848746,Radialglia_Fabp7high(Fetal_Brain)
9197,X30.178,-2.717223945,5.179840269,Radialglia_Vimhigh(Fetal_Brain)
9198,X11.173,-2.265896946,4.872636799,Radialglia_Fabp7high(Fetal_Brain)
9199,X7.173,-2.380637414,4.936850994,Radialglia_Fabp7high(Fetal_Brain)
9200,X40.173,-2.571255208,5.078883496,Radialglia_Fabp7high(Fetal_Brain)
9201,X2.177,-2.718197065,4.982508022,Schwanncell(Fetal_Brain)
9202,X31.178,-2.536525501,5.104963685,Radialglia_Vimhigh(Fetal_Brain)
9203,X15.173,-2.111248883,4.879092105,Radialglia_Fabp7high(Fetal_Brain)
9204,X8.173,-2.057777314,4.774878257,Radialglia_Fabp7high(Fetal_Brain)
9205,X44.176,-2.320123695,4.94131746,Neuron_tuba1chigh(Fetal_Brain)
9206,X9.173,-2.036362962,4.836532654,Radialglia_Fabp7high(Fetal_Brain)
9207,X30.173,-2.076796664,4.888731447,Radialglia_Fabp7high(Fetal_Brain)
9208,X17.173,-2.953220706,4.866993154,Radialglia_Fabp7high(Fetal_Brain)
9209,X10.173,-2.924175564,4.988893134,Radialglia_Fabp7high(Fetal_Brain)
9210,X49.173,-2.118421747,4.808707178,Radialglia_Fabp7high(Fetal_Brain)
9211,X12.173,-2.382853554,5.033578083,Radialglia_Fabp7high(Fetal_Brain)
9212,X39.173,-2.583896852,5.087060068,Radialglia_Fabp7high(Fetal_Brain)
9213,X6.178,-2.06071109,4.863555194,Radialglia_Vimhigh(Fetal_Brain)
9214,X34.178,-2.174914453,4.998693438,Radialglia_Vimhigh(Fetal_Brain)
9215,X35.173,-2.158010405,4.945864337,Radialglia_Fabp7high(Fetal_Brain)
9216,X13.173,-2.101989089,4.892477709,Radialglia_Fabp7high(Fetal_Brain)
9217,X18.174,-2.527705035,5.092887268,Granuleneurons(Fetal_Brain)
9218,X14.173,-2.359008443,5.02516487,Radialglia_Fabp7high(Fetal_Brain)
9219,X10.176,-2.190464721,4.952009702,Neuron_tuba1chigh(Fetal_Brain)
9220,X22.176,-2.228513149,5.010511862,Neuron_tuba1chigh(Fetal_Brain)
9221,X21.178,-2.201776391,4.935535704,Radialglia_Vimhigh(Fetal_Brain)
9222,X41.173,-2.624877235,5.109495842,Radialglia_Fabp7high(Fetal_Brain)
9223,X16.173,-2.645156502,5.150650435,Radialglia_Fabp7high(Fetal_Brain)
9224,X37.177,-2.94565004,4.928672259,Schwanncell(Fetal_Brain)
9225,X46.178,-3.002840564,4.91884767,Radialglia_Vimhigh(Fetal_Brain)
9226,X20.176,-2.568378216,5.114415729,Neuron_tuba1chigh(Fetal_Brain)
9227,X19.173,-3.04906613,4.668335004,Radialglia_Fabp7high(Fetal_Brain)
9228,X26.176,-3.152368433,4.40128184,Neuron_tuba1chigh(Fetal_Brain)
9229,X29.177,-3.126460505,4.515340396,Schwanncell(Fetal_Brain)
9230,X3.178,-3.02409188,4.648881086,Radialglia_Vimhigh(Fetal_Brain)
9231,X20.173,-2.335182393,5.014888226,Radialglia_Fabp7high(Fetal_Brain)
9232,X1.176,-2.345396219,5.037191371,Neuron_tuba1chigh(Fetal_Brain)
9233,X13.178,-2.525588048,5.106646882,Radialglia_Vimhigh(Fetal_Brain)
9234,X21.173,-1.766606289,4.596711212,Radialglia_Fabp7high(Fetal_Brain)
9235,X40.176,-1.913633312,4.7008167,Neuron_tuba1chigh(Fetal_Brain)
9236,X20.178,-1.94795283,4.765105191,Radialglia_Vimhigh(Fetal_Brain)
9237,X22.173,-1.525745213,4.154010079,Radialglia_Fabp7high(Fetal_Brain)
9238,X25.173,-2.792463065,5.043838535,Radialglia_Fabp7high(Fetal_Brain)
9239,X23.173,-2.51737413,5.056528549,Radialglia_Fabp7high(Fetal_Brain)
9240,X42.176,-2.138260795,4.928974992,Neuron_tuba1chigh(Fetal_Brain)
9241,X26.173,-2.895762929,4.995632441,Radialglia_Fabp7high(Fetal_Brain)
9242,X36.176,-2.901840406,4.953392229,Neuron_tuba1chigh(Fetal_Brain)
9243,X43.176,-2.877332333,5.067163741,Neuron_tuba1chigh(Fetal_Brain)
9244,X2.178,-2.902781887,4.879321367,Radialglia_Vimhigh(Fetal_Brain)
9245,X27.173,-2.037686771,4.84580601,Radialglia_Fabp7high(Fetal_Brain)
9246,X24.174,-2.964484672,4.639598982,Granuleneurons(Fetal_Brain)
9247,X37.176,-2.06969903,4.895318299,Neuron_tuba1chigh(Fetal_Brain)
9248,X31.173,-1.559388184,4.294477771,Radialglia_Fabp7high(Fetal_Brain)
9249,X32.173,-2.112388435,4.910937464,Radialglia_Fabp7high(Fetal_Brain)
9250,X32.178,-2.017531168,4.883148273,Radialglia_Vimhigh(Fetal_Brain)
9251,X33.173,-3.16320097,4.388692529,Radialglia_Fabp7high(Fetal_Brain)
9252,X41.175,-3.092279496,4.299476974,Postmitoticneurons_Lhx9high(Fetal_Brain)
