Dim1 Dim2 Dataset
X31.34 -4.95496270856503 18.6749747796554 rna
X32.34 -1.21521733007076 -4.57858886284645 rna
X33.34 8.73113395967838 14.7051461740035 rna
X34.34 4.94470836916325 -1.31800367398079 rna
X35.34 0.547492287543984 -3.27534760994728 rna
X36.34 10.3726935605085 13.8216260476608 rna
X37.34 8.96180774965641 14.698640207817 rna
X38.34 4.31631758013126 -1.67079289717491 rna
X39.34 0.964818618682595 -2.70914759201821 rna
X40.34 5.3006077031171 -0.678209122213382 rna
X41.34 -1.08389795622471 17.5766643090743 rna
X42.34 3.4542155484235 -2.16910280747231 rna
X43.34 -5.07299087247494 18.7170127435226 rna
X44.34 -2.60076651773098 -5.13909687561806 rna
X45.34 6.82317354479191 0.0824800534743479 rna
X46.34 8.92991592684147 14.6851485772628 rna
X47.34 8.23224308290836 1.14939258532707 rna
X48.34 -5.31382510861996 -6.1555005506974 rna
X49.34 -4.25649450025204 -5.70137323899086 rna
X0.36 -7.68416784009579 14.8314364953536 rna
X1.35 -1.16500119170788 -4.82704748673256 rna
X2.35 -6.81119630536678 -6.75045933289345 rna
X3.35 -2.31789646348598 17.8634589715499 rna
X4.35 9.69954349794743 3.43735299544517 rna
X5.35 1.65906193056461 -2.55420591397103 rna
X6.35 -9.65237472257259 -7.76338305039223 rna
X7.35 -14.8200268526995 2.86939559416954 rna
X8.35 -14.4959740420306 3.98544106917564 rna
X9.35 5.39983513155338 -0.533850152919848 rna
X10.35 -5.23619315824154 -6.07470526261147 rna
X11.35 8.75267364778873 14.7415736718673 rna
X12.35 -14.7961659213031 -8.16977610153969 rna
X13.35 9.16479160585758 2.63776216941063 rna
X14.35 7.91098644533512 14.8928426309127 rna
X15.35 7.9902434567487 0.738781432678144 rna
X16.35 9.34274341860172 14.4717238946456 rna
X17.35 9.44448234835026 3.4905856652755 rna
X18.35 -12.726175763222 -7.83027424378212 rna
X19.35 -6.98024890622738 -7.24475540680702 rna
X20.35 -2.10346446237209 -5.58798374695595 rna
X21.35 4.46722080507633 -1.5359155730706 rna
X22.35 -5.45408818921688 18.8972495599288 rna
X23.35 8.17910053530094 0.984987000991743 rna
X24.35 -1.22101388177517 -4.54514088196572 rna
X25.35 -2.59364447793606 -5.5046011404496 rna
X26.35 0.241850994018288 -3.34247412247475 rna
X27.35 8.47569610872623 1.41532597975914 rna
X28.35 -9.71402213773373 -8.18954720063027 rna
X29.35 -3.01330182752254 -5.50890364212807 rna
X30.35 8.87546398439762 2.10712705092613 rna
X31.35 -1.39929363927486 -4.15338863892372 rna
X32.35 -7.07893560132626 -6.62081064743813 rna
X33.35 -1.3156693955386 -4.62610115570839 rna
X34.35 -3.26536915502193 18.0498298211593 rna
X35.35 8.53906967440006 14.8201135201949 rna
X36.35 -0.453815363856582 -4.2267908052903 rna
X37.35 -2.86389372548702 -4.92587341828163 rna
X38.35 4.96610643663761 15.7509177728194 rna
X39.35 3.17578484812138 -2.35042585892494 rna
X40.35 10.9745536068952 13.2726386590499 rna
X41.35 -13.4131159563983 -8.12324919266518 rna
X42.35 8.75104000368473 1.93845878081505 rna
X43.35 -5.62780139646175 18.7587016625899 rna
X44.35 -6.02760789594296 18.4493697686691 rna
X45.35 7.67380096712467 15.0615895791549 rna
X46.35 -14.2090582629168 4.22086177306358 rna
X47.35 5.47198440828678 15.5732959313888 rna
X48.35 -7.55399844846371 -6.53252281708534 rna
X49.35 -4.62740037641171 -11.2708097891312 rna
X0.37 6.15686132707951 -0.307263811061937 rna
X1.36 -5.67755315503719 -6.16867889923866 rna
X2.36 3.64949371614811 -1.96150280995186 rna
X3.36 8.14286186495182 0.880649070312422 rna
X4.36 2.29374649324772 -2.42929770512398 rna
X5.36 -1.68256006440762 -4.90766539139565 rna
X6.36 -1.02988807162884 -4.02484383148964 rna
X7.36 -3.02551315030697 -5.10064377350624 rna
X8.36 -4.82670066556576 18.645456652214 rna
X9.36 -2.43005714616421 -5.09603800339516 rna
X10.36 -6.778647877785 -6.67743982834633 rna
X11.36 -6.38617656430843 -6.33883156342324 rna
X12.36 3.63682844438908 -2.00896956486519 rna
X13.36 1.90102507868168 -2.50280072254952 rna
X14.36 -1.82820639810207 -4.40953840775307 rna
X15.36 5.11101248064396 -0.95686837000664 rna
X16.36 -0.0753829856837079 -3.18649663491066 rna
X17.36 2.80177571573612 -2.24458028836067 rna
X18.36 -4.47360274991634 -5.92609610123451 rna
X19.36 -1.03836945495251 -3.72584809822853 rna
X20.36 -14.7222056170428 -8.17064346833046 rna
X21.36 -5.21542976102474 -6.26901497406777 rna
X22.36 7.5684848050153 14.8930734200973 rna
X23.36 -14.2783379336322 -8.02738298935707 rna
X24.36 -7.17729041776302 -6.36139025254067 rna
X25.36 -1.5628298302615 -4.88411106629189 rna
X26.36 -14.0360464831317 -7.85043921036537 rna
X27.36 -0.162792422386436 -3.81584443611916 rna
X28.36 4.88640930452702 -1.18724979920204 rna
X29.36 -14.780130841347 -8.16268076462563 rna
X30.36 -1.74543712339046 -4.85040678543862 rna
X31.36 7.58498146334049 0.611836294700544 rna
X32.36 -1.39414147338512 -4.82663645310219 rna
X33.36 -5.26927135190609 -6.01734604401406 rna
X34.36 2.11891295709965 -2.33655550045784 rna
X35.36 -2.32651410302761 -4.31285466713722 rna
X36.36 -6.64155814847591 -6.54370464844521 rna
X37.36 -2.28825185498836 -5.50389399094399 rna
X38.36 6.54272892275211 0.154641847183149 rna
X39.36 -6.63099954328182 -6.5479475454789 rna
X40.36 -2.55922160348537 17.9337390466232 rna
X41.36 -1.58820561370495 -5.45897402329262 rna
X42.36 -6.63251397809628 -6.58970322174843 rna
X43.36 5.47654583254215 -0.667481760437448 rna
X44.36 -10.0608143588031 -8.165617604683 rna
X45.36 0.617452524093361 -2.8100005583268 rna
X46.36 -14.7925047656024 -8.14789833588417 rna
X47.36 -12.6001686831439 -8.00787224335487 rna
X48.36 -12.2724308749163 -8.12660803360756 rna
X49.36 -2.93435452184322 -5.83713306946572 rna
X0.38 -1.7888127346957 -4.64377393288429 rna
X1.37 6.48392107286808 0.0039429469603709 rna
X2.37 -7.02637622556332 -6.57107319397743 rna
X3.37 -0.858508162709503 -3.93334927124794 rna
X4.37 -12.7545256396258 -8.00840057892616 rna
X5.37 -5.71484658918026 18.6896022363204 rna
X6.37 -7.61882732114437 -7.01850666565712 rna
X7.37 -0.767858215185432 -4.06301083130654 rna
X8.37 -6.82487724027279 -7.10736002487953 rna
X9.37 -7.26488397321346 -6.75581850571449 rna
X10.37 -3.57425067624691 -5.65400471253212 rna
X11.37 6.20675565996525 -0.0431208209496328 rna
X12.37 -7.49185226163509 -7.18252434296425 rna
X13.37 -2.56746885976437 -5.56915249390419 rna
X14.37 -5.63156984052303 18.7018703027267 rna
X15.37 -10.7475209017718 -8.22290768189247 rna
X16.37 -10.5385451098407 -8.02419914765175 rna
X17.37 10.3256421307599 13.8673823876876 rna
X18.37 8.5850053051984 14.8222335382003 rna
X19.37 -2.73089144429806 -5.55895199341591 rna
X20.37 -1.68183944425228 17.6501010461349 rna
X21.37 6.08016445436832 -0.229370047281344 rna
X22.37 -7.11666820249203 -7.02767672104653 rna
X23.37 8.12720825472233 1.18165204959099 rna
X24.37 -9.80110404691341 -7.78994764847573 rna
X25.37 -0.0647339006388471 -3.33303846878823 rna
X26.37 -2.15935001573208 -4.61254109902199 rna
X27.37 9.07828285494205 2.60048137145225 rna
X28.37 -2.55880007943752 -5.06564678711708 rna
X29.37 -11.6266541262591 -8.12880720658119 rna
X30.37 6.55406954088566 15.1087344689864 rna
X31.37 3.25974037447331 -2.28283085388954 rna
X32.37 -14.5249542971576 3.95520673232261 rna
X33.37 -1.8669000645602 -5.6214224295121 rna
X34.37 8.73703052797672 14.7394317193526 rna
X35.37 4.07288887300846 -1.83559467358406 rna
X36.37 -3.62065766057613 -5.57349648041542 rna
X37.37 -1.74316392144802 1.49482999282066 rna
X38.37 -13.5804066439593 -7.91314663452919 rna
X39.37 0.638284943488808 -2.88245834870156 rna
X40.37 1.77153041162846 -2.47607101959999 rna
X41.37 4.6413607815778 -1.41278489394005 rna
X42.37 -7.2100214739764 -6.36832537216957 rna
X43.37 -4.88635013303402 -5.71834530396279 rna
X44.37 -7.06209991178158 -6.97609819931801 rna
X45.37 -14.6339373370135 3.81530509429161 rna
X46.37 3.96714165010807 -1.75152101082619 rna
X47.37 -13.0110287447894 -7.87809719605263 rna
X48.37 5.29857446947453 -0.867315043638308 rna
X49.37 -0.886617430063514 -4.17394628090676 rna
X0.39 -7.23381993970516 -6.97781099839028 rna
X1.38 6.77987577715275 14.9592450662154 rna
X2.38 -7.79100368222836 15.5195621057052 rna
X3.38 10.995467684654 13.3190883203048 rna
X4.38 -4.25923035344723 18.3494418664474 rna
X5.38 1.24153461256382 -2.65196730656441 rna
X6.38 -2.11192975244167 -5.34708895249184 rna
X7.38 -5.76228139600399 18.5714496179122 rna
X8.38 1.72396805086491 -2.45067657990273 rna
X9.38 -14.4943756838763 3.98649869399254 rna
X10.38 -6.20189712247494 -6.5429254965287 rna
X11.38 -9.05873630246761 -7.64978661103066 rna
X12.38 7.18502285280582 14.7993510766524 rna
X13.38 -1.15542081794384 17.7398627801437 rna
X14.38 11.171565554527 13.1617740197677 rna
X15.38 -12.1945166369403 5.6225904031295 rna
X16.38 -14.8258662005389 2.68142352538292 rna
X17.38 -4.66267011365536 -11.2817493872147 rna
X18.38 -7.75195024213436 15.177457193901 rna
X19.38 -12.0296082278216 5.73057780699913 rna
X20.38 -1.44303277930859 -5.33439650101479 rna
X21.38 -1.61417428454998 1.29622087912742 rna
X22.38 -3.33067367276791 -5.80010094208534 rna
X23.38 4.56679203310368 -1.43608136935051 rna
X24.38 0.0958005408322528 -2.90692390961464 rna
X25.38 -2.69901249608639 2.78129802184288 rna
X26.38 1.98921134271977 -2.72675194306191 rna
X27.38 10.2556634167707 13.9192555947799 rna
X28.38 -12.926389195534 5.07239232497398 rna
X29.38 -4.65955445966366 -11.2817112402421 rna
X30.38 9.30428936281559 2.90749011473839 rna
X31.38 -9.20738933286312 -7.59744514984902 rna
X32.38 6.57389881410954 15.0211928887862 rna
X33.38 -4.89074084958675 -6.02293839020546 rna
X34.38 -11.7688183566058 -8.2339564756852 rna
X35.38 23.806931040672 -2.55921282334145 rna
X36.38 8.78929569521305 14.7210572762984 rna
X37.38 8.30482055940983 14.8137525125045 rna
X38.38 -7.47239444455746 14.3903306527633 rna
X39.38 -10.8524040957415 -8.23224463028725 rna
X40.38 -14.8221344729388 2.7993756337661 rna
X41.38 -4.14297769269588 -5.31696905655678 rna
X42.38 -12.9043450137103 -7.95551456970986 rna
X43.38 9.39058925905582 3.08517466025535 rna
X44.38 10.5780348996198 13.6637843652267 rna
X45.38 10.3028207043683 13.8853486581344 rna
X46.38 -5.03357026776913 -6.03909220261391 rna
X47.38 8.66457035341618 1.74997744994346 rna
X48.38 -5.27415797910336 18.5835097833175 rna
X49.38 2.45078184404728 -2.4081359104615 rna
X0.40 1.84396745958683 -2.62775041622933 rna
X1.39 2.38430287638065 -2.31404866738136 rna
X2.39 -1.62534079751614 -4.90683378739174 rna
X3.39 -1.35778717002514 -4.82303633255776 rna
X4.39 -5.87265870771053 -6.29703201813515 rna
X5.39 8.09771683016178 0.880448798705976 rna
X6.39 -6.92671773633602 17.6155913873214 rna
X7.39 0.786399982360573 -2.94542779488381 rna
X8.39 -12.4545664568866 -8.10621990723427 rna
X9.39 7.54286815920231 14.9561780496139 rna
X10.39 -1.65389547547939 1.35390363173668 rna
X11.39 1.87594749727604 -2.91171564621742 rna
X12.39 -7.78468129834774 16.4154590173263 rna
X13.39 9.61091568270084 3.35217748122398 rna
X14.39 -7.38920066556576 -6.79718222183998 rna
X15.39 6.44823362627384 15.120982508232 rna
X16.39 5.25036909380314 -0.843232531974871 rna
X17.39 9.04616977968571 14.6415999932784 rna
X18.39 -1.75831029615047 -4.58045782608803 rna
X19.39 -9.61519668302181 -7.86417402787026 rna
X20.39 -1.18123100003841 -4.30049671692665 rna
X21.39 2.32193996706364 -2.87452020211037 rna
X22.39 7.47876789369938 0.339425305892866 rna
X23.39 10.1169905880964 14.0044425530929 rna
X24.39 -7.7956475993121 15.638485292961 rna
X25.39 11.4485306958234 12.9072593255538 rna
X26.39 -7.21238658628109 -6.92836107773598 rna
X27.39 7.30632641115543 14.9147494836349 rna
X28.39 9.71401932039616 3.48428998427574 rna
X29.39 -4.63219068250301 -5.60647978348549 rna
X30.39 -3.13698075017574 3.03960023360435 rna
X31.39 -13.8603319903338 4.4545200868148 rna
X32.39 9.84127571382877 14.1843884988326 rna
X33.39 5.41495706835148 -0.726727054397423 rna
X34.39 -2.80671022138241 -5.27630438370522 rna
X35.39 -5.79261825284603 18.6844066186446 rna
X36.39 8.97468521395084 14.7657550378341 rna
X37.39 8.54248192110416 1.62486038642113 rna
X38.39 2.11588814058659 -2.24787845177468 rna
X39.39 -1.56454137763622 17.5337031884689 rna
X40.39 6.11081602373478 -0.267408837507326 rna
X41.39 22.9683366040265 0.892201880981367 rna
X42.39 5.48381521501896 -0.775847454498369 rna
X43.39 7.75041343965885 14.8869575067062 rna
X44.39 1.74643542566654 -2.2852122978669 rna
X45.39 -6.77631566724422 -6.78836168808754 rna
X46.39 1.98647501268742 -2.68073429627236 rna
X47.39 -7.13898704251888 -7.03887476486977 rna
X48.39 5.04496767320988 15.7063506646651 rna
X49.39 3.42064430513737 -2.20839252037819 rna
X0.41 -0.444590487095146 -3.41369928879555 rna
X1.40 -11.9936861773455 -8.02919067902382 rna
X2.40 -13.1773257037127 -7.84016813797768 rna
X3.40 -9.74770782193783 -7.88976778549965 rna
X4.40 -1.78245744905117 -5.13464798493202 rna
X5.40 2.68084790506718 -2.43862022919472 rna
X6.40 -0.963283099743156 -4.97243322892006 rna
X7.40 -10.0651049395526 -7.67749895615395 rna
X8.40 -14.9768709917987 -8.2986308531266 rna
X9.40 -3.88874767026546 -5.47941507859047 rna
X10.40 4.07588293352482 -1.81937970681008 rna
X11.40 -0.82080512544754 -4.15975751442726 rna
X12.40 -7.58668229779842 -6.78531803650673 rna
X13.40 -5.67470929822567 -6.05118670029457 rna
X14.40 4.54310085573551 -1.40034540457543 rna
X15.40 -1.36017415723446 17.7362636132735 rna
X16.40 5.12254860201237 15.7041362329024 rna
X17.40 2.48915650644657 -2.62266339821633 rna
X18.40 -9.91054008206966 -7.88295664353188 rna
X19.40 4.31848671236393 -1.64468320174034 rna
X20.40 -13.1107315798724 -7.97902407212074 rna
X21.40 -1.23341295919064 -4.22621907753761 rna
X22.40 -7.75712201795223 15.1537955804366 rna
X23.40 -4.08996460637692 -5.56612600846108 rna
X24.40 3.76772310533878 -1.98677303356941 rna
X25.40 5.01476480760929 15.6899550958175 rna
X26.40 -6.72114083966854 17.8059409661788 rna
X27.40 9.98439361849186 4.30534778075401 rna
X28.40 8.89088394441959 2.19149575667564 rna
X29.40 3.89849426546452 -1.91595437092598 rna
X30.40 -13.7734656115496 -7.96033062500771 rna
X31.40 -15.29291961393 -8.97743668122109 rna
X32.40 -0.525102317842273 -3.36893071694191 rna
X33.40 -5.00555417737606 -5.76208128495033 rna
X34.40 6.25839807787296 15.231129030754 rna
X35.40 -7.87118861875179 -7.06936468643959 rna
X36.40 1.5346439103162 -2.7620748476487 rna
X37.40 -12.4737877627337 -7.87985958618935 rna
X38.40 -14.0556845446551 4.32832036452476 rna
X39.40 -6.49136445722225 18.0248397393722 rna
X40.40 -7.85118577680233 16.1886790795821 rna
X41.40 -7.72344682416561 14.9973672433395 rna
X42.40 -7.59805057248714 14.5065206094283 rna
X43.40 -7.54778764447811 16.985372881462 rna
X44.40 -7.93751189908627 0.612245301772993 rna
X45.40 -13.8009333392108 -7.90294231934365 rna
X46.40 9.95757057466862 4.2686275048751 rna
X47.40 -7.78885982236507 16.3506473107833 rna
X48.40 5.07199003496525 15.6655276818771 rna
X49.40 8.92638637819645 2.22162399726097 rna
X0.42 0.468445322898598 -3.38344063324745 rna
X1.41 -6.85213945111874 17.6826938195724 rna
X2.41 -1.14547172984722 -4.19464911980446 rna
X3.41 -12.3150620242083 -8.04553856415566 rna
X4.41 4.22254373827335 -1.71577837033089 rna
X5.41 -8.8292488833392 -7.4419585661393 rna
X6.41 4.94183685579655 15.6751254601974 rna
X7.41 -3.3229377051318 -5.39658083481606 rna
X8.41 -2.74810335836056 17.8860457940597 rna
X9.41 -1.60519466600063 -4.45575394196327 rna
X10.41 4.1718840817487 -1.81376781029518 rna
X11.41 -10.0923905154193 -7.83667339844521 rna
X12.41 1.4981780270612 -2.76840796036537 rna
X13.41 -13.3653998156512 -7.8725382284623 rna
X14.41 6.0386038044965 -0.140422900150377 rna
X15.41 -11.1152148028338 -8.36077894730385 rna
X16.41 9.85316803255436 3.37456260161583 rna
X17.41 -1.92808113298061 -4.33004464669045 rna
X18.41 -0.409581400963096 -3.7285055117112 rna
X19.41 -1.35089341601971 -4.12159528298195 rna
X20.41 3.2374837616956 -2.32990445656594 rna
X21.41 8.21207573213932 1.08498487906639 rna
X22.41 7.34204532900211 14.8372949166793 rna
X23.41 -1.61182663640621 17.4802650018233 rna
X24.41 -5.54430959424618 -5.92958559555824 rna
X25.41 -4.05630467137936 18.2314895196456 rna
X26.41 -13.5580458422625 -7.81678881211098 rna
X27.41 -4.5914022704089 18.5294917626876 rna
X28.41 3.54473593035099 -2.05025043053444 rna
X29.41 6.96193125048038 15.0250981851119 rna
X30.41 -5.07272193631771 18.8627761407394 rna
X31.41 -2.3598896046603 17.8204368157882 rna
X32.41 -5.19677732190731 18.5879787011642 rna
X33.41 -0.942805476995735 -4.16758026642616 rna
X34.41 10.2728991726911 13.9240125222701 rna
X35.41 -0.397212945433883 -3.87533463997658 rna
X36.41 4.84652950563786 -1.19703956408318 rna
X37.41 -2.81327769956234 -5.44841255707558 rna
X38.41 -11.7456106921161 -8.18910612625893 rna
X39.41 6.06045200624821 -0.428457309434969 rna
X40.41 6.70743086138126 0.0772580309409312 rna
X41.41 2.57133176126835 -2.50479986233528 rna
X42.41 -10.402481534096 -8.17143740219887 rna
X43.41 1.32340051927921 -2.93304576439675 rna
X44.41 2.77062942781803 -2.41754414601143 rna
X45.41 -8.50206468305233 -7.39990438980873 rna
X46.41 -2.98280689916256 -5.67648138565834 rna
X47.41 -4.59417293271664 -5.72394003433998 rna
X48.41 6.77135278978703 14.9607671304244 rna
X49.41 -2.65541026792171 -5.50824513001259 rna
X0.43 8.52647449770329 1.45619306998436 rna
X1.42 6.68319561281559 0.0317584677237681 rna
X2.42 -3.62212298116329 -5.57579960388954 rna
X3.42 6.6475954274213 -0.156135876606066 rna
X4.42 -1.79535935124996 -4.63855971855934 rna
X5.42 -5.64617154798153 18.7220462365646 rna
X6.42 -5.67005584439877 18.8201240106124 rna
X7.42 -0.305748470636635 -3.61974563164528 rna
X8.42 -7.17553184232357 -7.1265665487748 rna
X9.42 23.3310361126935 1.41869721846763 rna
X10.42 -6.48923108777645 -6.46980776352699 rna
X11.42 -7.41752860746029 -7.0834814505082 rna
X12.42 -2.05513379773739 -5.00781168503578 rna
X13.42 -4.45622489652279 -5.49878372711952 rna
X14.42 0.0923511604344561 -3.59745468659218 rna
X15.42 0.396809718993874 -3.34759273094948 rna
X16.42 0.0471821049725726 -3.2644158796769 rna
X17.42 9.47205784120914 3.36863360839073 rna
X18.42 0.652512691405983 -3.25471605820473 rna
X19.42 -6.4320730944598 18.0739844842452 rna
X20.42 7.2605071286237 0.339256624748152 rna
X21.42 4.83610203066227 -1.25801749987419 rna
X22.42 -2.12982092103603 -5.78929438156899 rna
X23.42 -2.83933470449093 -5.77457727951821 rna
X24.42 -6.93984410962704 -6.77600874466713 rna
X25.42 -1.90412566861752 -4.35170378250893 rna
X26.42 -0.783241369339256 -3.73308815522011 rna
X27.42 -0.247129776092796 -3.76307119889076 rna
X28.42 -0.567248061808376 -4.33708562416847 rna
X29.42 -7.39304349622372 17.1413177056808 rna
X30.42 -1.87489519319179 -5.95818151993569 rna
X31.42 -1.11264327964428 -4.11867513222511 rna
X32.42 -5.03255269727352 -6.23960270447548 rna
X33.42 2.21021892824528 -2.76468410057839 rna
X34.42 -5.5189232607806 -5.98229517502602 rna
X35.42 -2.43768463334682 -5.7157770590287 rna
X36.42 -7.70451781949642 16.6280330224532 rna
X37.42 -6.80807254514339 -6.64913334412392 rna
X38.42 -1.96272227964046 17.6261237664718 rna
X39.42 -1.57436654767635 -4.70288052124794 rna
X40.42 -1.8076971550906 -4.37001957459267 rna
X41.42 9.72783710756657 3.78361926512901 rna
X42.42 5.93381740846989 -0.00216599268730366 rna
X43.42 -9.13177726468685 -7.46003117127236 rna
X44.42 -7.64920280179623 16.7790511651534 rna
X45.42 -0.519510597499637 -4.59085955185707 rna
X46.42 -5.83577344617489 18.7402289910812 rna
X47.42 22.8723683575666 1.80606375174705 rna
X48.42 -0.872519232841758 -4.37912859482582 rna
X49.42 -14.7191796084369 -8.10005392594154 rna
X0.44 -4.8804864664996 18.6048530145187 rna
